model,scenario,trial,success,turn,G,C,D,S,O,E,corruption
gemini,S8,10,0,5,0.0,79.3016,45.8324,13.9604,62.7022,51.371,0.0
gemini,S8,10,0,6,0.0,83.8418,53.1287,5.0514,67.5131,66.5401,0.0
gemini,S8,10,0,7,0.0,90.1745,62.1925,0.0,72.8545,83.6101,0.0
gemini,S8,10,0,8,0.0,100.0,76.2421,0.0,80.8483,100.0,0.0
gemini,S8,11,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
gemini,S8,11,0,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
gemini,S8,11,0,2,22.0877,70.176,38.0962,33.2952,50.5495,34.1382,0.0
gemini,S8,11,0,3,12.0661,74.8819,41.0662,26.1932,56.445,39.8239,0.0
gemini,S8,11,0,4,1.1416,79.9827,47.3443,17.3355,62.1751,50.7378,0.0
gemini,S8,11,0,5,0.0,84.5426,53.8528,7.8263,67.4993,65.3022,0.0
gemini,S8,11,0,6,0.0,91.2538,63.4767,0.0,73.4501,82.8163,0.0
gemini,S8,11,0,7,0.0,99.5078,73.8622,0.0,80.1458,100.0,0.0
gemini,S8,11,0,8,0.0,100.0,88.7337,0.0,90.324,100.0,0.0
gemini,S8,12,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
gemini,S8,12,0,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
gemini,S8,12,0,2,25.5728,67.066,32.6275,34.5646,48.4201,29.3307,0.0
gemini,S8,12,0,3,17.4039,71.0552,34.802,28.9119,53.5789,32.8205,0.0
gemini,S8,12,0,4,10.2544,73.462,36.0973,21.8819,57.2982,38.6177,0.0
gemini,S8,12,0,5,0.3002,76.8373,41.1516,13.9368,61.2279,48.5678,0.0
gemini,S8,12,0,6,0.0,81.3755,49.5657,5.824,65.9646,63.3421,0.0
gemini,S8,12,0,7,0.0,87.2787,58.5202,0.0,71.0532,79.6231,0.0
gemini,S8,12,0,8,0.0,95.1152,68.9323,0.0,77.4698,97.5168,0.0
gemini,S8,13,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
gemini,S8,13,0,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
gemini,S8,13,0,2,25.5728,67.066,32.6275,34.5646,48.4201,29.3307,0.0
gemini,S8,13,0,3,17.4039,71.0552,34.802,28.9119,53.5789,32.8205,0.0
gemini,S8,13,0,4,8.8544,75.212,39.5973,21.8819,58.3482,40.7177,0.0
gemini,S8,13,0,5,0.0,80.2223,47.2916,13.1143,63.4304,53.2528,0.0
gemini,S8,13,0,6,0.0,85.0045,54.734,4.0885,68.3393,68.7656,0.0
gemini,S8,13,0,7,0.0,91.604,63.992,0.0,73.8092,86.2142,0.0
gemini,S8,13,0,8,0.0,100.0,78.175,0.0,82.1807,100.0,0.0
gemini,S8,14,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
gemini,S8,14,0,1,31.34,64.765,37.935,39.8475,43.1225,32.59,0.0
gemini,S8,14,0,2,23.9727,68.591,35.2275,33.9771,49.4576,31.6058,0.0
gemini,S8,14,0,3,14.9189,72.9152,37.7708,27.6425,54.9583,36.128,0.0
gemini,S8,14,0,4,6.6409,75.7636,39.7615,19.7507,59.1267,43.3461,0.0
gemini,S8,14,0,5,0.0,79.748,45.905,12.1971,63.663,55.2431,0.0
gemini,S8,14,0,6,0.0,84.638,53.7986,3.4176,68.7516,70.3393,0.0
gemini,S8,14,0,7,0.0,91.838,64.3848,0.0,74.6403,88.1036,0.0
gemini,S8,14,0,8,0.0,100.0,78.7212,0.0,83.2649,100.0,0.0
gemini,S8,15,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
gemini,S8,15,0,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
gemini,S8,15,0,2,23.4877,68.426,34.5962,33.2952,49.4995,32.0383,0.0
gemini,S8,15,0,3,14.3061,72.7469,37.4262,27.0157,54.9925,36.6389,0.0
gemini,S8,15,0,4,5.9086,75.6287,39.688,19.1126,59.1939,44.0073,0.0
gemini,S8,15,0,5,0.0,80.9353,48.6054,11.5212,64.548,57.6309,0.0
gemini,S8,15,0,6,0.0,86.2154,56.5191,2.4281,69.8462,73.2515,0.0
gemini,S8,15,0,7,0.0,93.821,67.2451,0.0,75.9552,91.5881,0.0
gemini,S8,15,0,8,0.0,100.0,81.6993,0.0,85.0795,100.0,0.0
gemini,S8,16,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
gemini,S8,16,0,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
gemini,S8,16,0,2,23.0877,68.926,35.5962,33.2952,49.7995,32.6382,0.0
gemini,S8,16,0,3,13.6661,73.3569,38.4662,26.7807,55.4075,37.5489,0.0
gemini,S8,16,0,4,4.5466,76.8727,41.8755,18.6049,60.0457,45.9303,0.0
gemini,S8,16,0,5,0.0,80.716,47.6047,10.4655,64.6412,58.3227,0.0
gemini,S8,16,0,6,0.0,87.7371,59.3213,1.66,70.9027,75.9379,0.0
gemini,S8,16,0,7,0.0,95.7393,70.1246,0.0,77.2369,94.8434,0.0
gemini,S8,16,0,8,0.0,100.0,84.6642,0.0,86.82,100.0,0.0
gemini,S8,17,0,0,40.3,57.75,40.0,45.0,33.15,36.8,0.0
gemini,S8,17,0,1,32.98,62.905,34.395,40.0825,41.9575,30.18,0.0
gemini,S8,17,0,2,26.5667,66.322,31.44,35.0724,47.8684,28.0077,0.0
gemini,S8,17,0,3,18.8991,70.1346,33.3364,29.7644,52.8475,30.9291,0.0
gemini,S8,17,0,4,11.9775,72.7977,35.186,23.1927,56.6191,36.5326,0.0
gemini,S8,17,0,5,3.0935,75.4398,38.6264,15.6242,60.0236,45.0998,0.0
gemini,S8,17,0,6,0.0,79.5184,46.2053,8.2284,64.3055,58.4536,0.0
gemini,S8,17,0,7,0.0,84.7825,54.7488,0.0636,69.1461,73.9633,0.0
gemini,S8,17,0,8,0.0,93.6754,68.4047,0.0,75.7796,93.5987,0.0
gemini,S8,18,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
gemini,S8,18,0,1,32.74,63.015,34.435,39.8475,42.0725,30.49,0.0
gemini,S8,18,0,2,26.6128,65.956,30.5875,34.7996,47.7051,27.8207,0.0
gemini,S8,18,0,3,19.0379,69.7012,32.5745,29.6546,52.6122,30.5875,0.0
gemini,S8,18,0,4,12.6618,71.7973,33.4442,23.2421,56.015,35.4033,0.0
gemini,S8,18,0,5,2.8033,76.0023,40.291,16.0837,60.2756,45.5159,0.0
gemini,S8,18,0,6,0.0,79.7328,46.7302,8.3226,64.4239,58.6168,0.0
gemini,S8,18,0,7,0.0,85.0442,55.2233,0.0676,69.2982,74.2214,0.0
gemini,S8,18,0,8,0.0,92.2343,65.3596,0.0,74.9113,91.8536,0.0
gemini,S8,19,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
gemini,S8,19,0,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
gemini,S8,19,0,2,25.5728,67.066,32.6275,34.5646,48.4201,29.3307,0.0
gemini,S8,19,0,3,18.4039,69.8052,32.302,28.9119,52.8289,31.3205,0.0
gemini,S8,19,0,4,11.4044,72.437,34.4973,22.4694,56.5607,36.9427,0.0
gemini,S8,19,0,5,2.0452,75.5873,39.2329,14.9612,60.2685,46.1853,0.0
gemini,S8,19,0,6,0.0,79.8204,47.12,7.366,64.703,59.9839,0.0
gemini,S8,19,0,7,0.0,85.2987,55.7959,0.0,69.6176,75.6894,0.0
gemini,S8,19,0,8,0.0,94.4174,69.5253,0.0,76.5128,95.3868,0.0
gemini,S8,20,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
gemini,S8,20,0,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
gemini,S8,20,0,2,25.5728,67.066,32.6275,34.5646,48.4201,29.3307,0.0
gemini,S8,20,0,3,17.4039,71.0552,34.802,28.9119,53.5789,32.8205,0.0
gemini,S8,20,0,4,9.8544,73.962,37.0973,21.8819,57.5982,39.2177,0.0
gemini,S8,20,0,5,0.0,77.4473,42.1916,13.7018,61.6429,49.4778,0.0
gemini,S8,20,0,6,0.0,82.1195,50.6852,5.396,66.4824,64.5631,0.0
gemini,S8,20,0,7,0.0,88.6824,60.7111,0.0,71.9519,81.6967,0.0
gemini,S8,20,0,8,0.0,98.5549,74.6423,0.0,79.6984,100.0,0.0
gemini,S8,21,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
gemini,S8,21,0,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
gemini,S8,21,0,2,20.4877,71.701,40.6962,32.7077,51.587,36.4133,0.0
gemini,S8,21,0,3,10.5811,75.4918,41.5349,24.9238,57.0744,41.6314,0.0
gemini,S8,21,0,4,0.0,80.7593,48.4084,15.7918,62.9662,53.1912,0.0
gemini,S8,21,0,5,0.0,87.3433,58.963,6.0951,69.5178,70.5084,0.0
gemini,S8,21,0,6,0.0,94.8061,68.7942,0.0,75.8609,89.0919,0.0
gemini,S8,21,0,7,0.0,100.0,79.3649,0.0,83.4501,100.0,0.0
gemini,S8,21,0,8,0.0,100.0,93.4602,0.0,93.1326,100.0,3.5
gemini,S8,22,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
gemini,S8,22,0,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
gemini,S8,22,0,2,22.0877,70.176,38.0962,33.2952,50.5495,34.1382,0.0
gemini,S8,22,0,3,12.0661,74.8819,41.0662,26.1932,56.445,39.8239,0.0
gemini,S8,22,0,4,2.1416,78.7327,44.8443,17.3355,61.4251,49.2378,0.0
gemini,S8,22,0,5,0.0,83.5176,52.2528,8.4138,66.7618,63.6272,0.0
gemini,S8,22,0,6,0.0,90.0038,61.788,0.0,72.6057,80.7788,0.0
gemini,S8,22,0,7,0.0,98.0101,72.098,0.0,79.0206,99.5806,0.0
gemini,S8,22,0,8,0.0,100.0,83.5424,0.0,88.2336,100.0,0.0
gemini,S8,23,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
gemini,S8,23,0,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
gemini,S8,23,0,2,23.0877,68.926,35.5962,33.2952,49.7995,32.6382,0.0
gemini,S8,23,0,3,13.6661,73.3569,38.4662,26.7807,55.4075,37.5489,0.0
gemini,S8,23,0,4,4.9466,76.3727,40.8755,18.6049,59.7457,45.3303,0.0
gemini,S8,23,0,5,0.0,80.106,46.5647,10.7005,64.2262,57.4127,0.0
gemini,S8,23,0,6,0.0,85.2431,54.7618,2.028,69.3649,72.7069,0.0
gemini,S8,23,0,7,0.0,92.2157,64.6397,0.0,75.0572,90.1084,0.0
gemini,S8,23,0,8,0.0,100.0,79.1762,0.0,84.0203,100.0,0.0
gemini,S8,24,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
gemini,S8,24,0,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
gemini,S8,24,0,2,25.5728,67.066,32.6275,34.5646,48.4201,29.3307,0.0
gemini,S8,24,0,3,17.4039,71.0552,34.802,28.9119,53.5789,32.8205,0.0
gemini,S8,24,0,4,9.8544,73.962,37.0973,21.8819,57.5982,39.2177,0.0
gemini,S8,24,0,5,0.0802,76.9473,41.1916,13.7018,61.3429,48.8778,0.0
gemini,S8,24,0,6,0.0,81.0095,48.7092,5.567,65.7994,63.1491,0.0
gemini,S8,24,0,7,0.0,86.8444,57.7619,0.0,70.8227,79.286,0.0
gemini,S8,24,0,8,0.0,96.3647,71.7107,0.0,78.2565,99.1122,0.0
gemini,S8,25,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
gemini,S8,25,0,1,31.34,64.765,37.935,39.8475,43.1225,32.59,0.0
gemini,S8,25,0,2,23.9727,68.591,35.2275,33.9771,49.4576,31.6058,0.0
gemini,S8,25,0,3,14.9189,72.9152,37.7708,27.6425,54.9583,36.128,0.0
gemini,S8,25,0,4,6.2409,76.2636,40.7615,19.7507,59.4267,43.9461,0.0
gemini,S8,25,0,5,0.0,80.358,46.945,11.9621,64.078,56.1531,0.0
gemini,S8,25,0,6,0.0,87.132,58.3581,3.0496,70.2894,73.5703,0.0
gemini,S8,25,0,7,0.0,94.3616,67.8697,0.0,76.2199,91.6386,0.0
gemini,S8,25,0,8,0.0,100.0,82.2892,0.0,85.3147,100.0,0.0
gemini,S8,26,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
gemini,S8,26,0,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
gemini,S8,26,0,2,23.0877,68.926,35.5962,33.2952,49.7995,32.6382,0.0
gemini,S8,26,0,3,13.6661,73.3569,38.4662,26.7807,55.4075,37.5489,0.0
gemini,S8,26,0,4,3.5466,78.1227,44.3755,18.6049,60.7957,47.4303,0.0
gemini,S8,26,0,5,0.0,82.241,50.2047,9.878,65.6787,60.5977,0.0
gemini,S8,26,0,6,0.0,88.3471,59.47,0.74,71.3721,77.2654,0.0
gemini,S8,26,0,7,0.0,95.936,69.5368,0.0,77.4173,95.6935,0.0
gemini,S8,26,0,8,0.0,100.0,84.2692,0.0,87.1434,100.0,0.0
gemini,S8,27,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
gemini,S8,27,0,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
gemini,S8,27,0,2,23.0877,68.926,35.5962,33.2952,49.7995,32.6382,0.0
gemini,S8,27,0,3,13.6661,73.3569,38.4662,26.7807,55.4075,37.5489,0.0
gemini,S8,27,0,4,4.9466,76.3727,40.8755,18.6049,59.7457,45.3303,0.0
gemini,S8,27,0,5,0.0,80.106,46.5647,10.7005,64.2262,57.4127,0.0
gemini,S8,27,0,6,0.0,85.2431,54.7618,2.028,69.3649,72.7069,0.0
gemini,S8,27,0,7,0.0,93.9657,68.1397,0.0,76.1072,92.2084,0.0
gemini,S8,27,0,8,0.0,100.0,82.5362,0.0,85.3328,100.0,0.0
gemini,S8,28,0,0,40.3,57.75,40.0,45.0,33.15,36.8,0.0
gemini,S8,28,0,1,32.98,62.905,34.395,40.0825,41.9575,30.18,0.0
gemini,S8,28,0,2,26.5667,66.322,31.44,35.0724,47.8684,28.0077,0.0
gemini,S8,28,0,3,19.8991,68.8846,30.8364,29.7644,52.0975,29.4291,0.0
gemini,S8,28,0,4,13.5275,71.2727,32.586,23.7802,55.5816,34.2576,0.0
gemini,S8,28,0,5,5.0585,74.0798,36.6676,16.8836,58.9492,42.4073,0.0
gemini,S8,28,0,6,0.0,77.8293,43.6162,10.0274,62.9092,54.6884,0.0
gemini,S8,28,0,7,0.0,83.1268,52.8228,2.0344,67.866,70.1767,0.0
gemini,S8,28,0,8,0.0,90.3641,63.5263,0.0,73.5783,87.8072,0.0
gemini,S8,29,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
gemini,S8,29,0,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
gemini,S8,29,0,2,25.5728,67.066,32.6275,34.5646,48.4201,29.3307,0.0
gemini,S8,29,0,3,18.4039,69.8052,32.302,28.9119,52.8289,31.3205,0.0
gemini,S8,29,0,4,11.4044,72.437,34.4973,22.4694,56.5607,36.9427,0.0
gemini,S8,29,0,5,2.0452,75.5873,39.2329,14.9612,60.2685,46.1853,0.0
gemini,S8,29,0,6,0.0,79.8204,47.12,7.366,64.703,59.9839,0.0
gemini,S8,29,0,7,0.0,85.7987,56.7959,0.0,69.9176,76.2894,0.0
gemini,S8,29,0,8,0.0,93.7774,67.9853,0.0,76.1378,94.6768,0.0
gemini,S8,30,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
gemini,S8,30,0,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
gemini,S8,30,0,2,25.5728,67.066,32.6275,34.5646,48.4201,29.3307,0.0
gemini,S8,30,0,3,18.4039,69.8052,32.302,28.9119,52.8289,31.3205,0.0
gemini,S8,30,0,4,11.4044,72.437,34.4973,22.4694,56.5607,36.9427,0.0
gemini,S8,30,0,5,2.0452,75.5873,39.2329,14.9612,60.2685,46.1853,0.0
gemini,S8,30,0,6,0.0,79.8204,47.12,7.366,64.703,59.9839,0.0
gemini,S8,30,0,7,0.0,85.7987,56.7959,0.0,69.9176,76.2894,0.0
gemini,S8,30,0,8,0.0,93.7774,67.9853,0.0,76.1378,94.6768,0.0
grok,S8,1,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
grok,S8,1,0,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
grok,S8,1,0,2,25.5728,67.066,32.6275,34.5646,48.4201,29.3307,0.0
grok,S8,1,0,3,18.4039,69.8052,32.302,28.9119,52.8289,31.3205,0.0
grok,S8,1,0,4,11.4044,72.437,34.4973,22.4694,56.5607,36.9427,0.0
grok,S8,1,0,5,2.0452,75.5873,39.2329,14.9612,60.2685,46.1853,0.0
grok,S8,1,0,6,0.0,79.8204,47.12,7.366,64.703,59.9839,0.0
grok,S8,1,0,7,0.0,85.7987,56.7959,0.0,69.9176,76.2894,0.0
grok,S8,1,0,8,0.0,93.7774,67.9853,0.0,76.1378,94.6768,0.0
grok,S8,2,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
grok,S8,2,0,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
grok,S8,2,0,2,25.5728,67.066,32.6275,34.5646,48.4201,29.3307,0.0
grok,S8,2,0,3,18.4039,69.8052,32.302,28.9119,52.8289,31.3205,0.0
grok,S8,2,0,4,11.4044,72.437,34.4973,22.4694,56.5607,36.9427,0.0
grok,S8,2,0,5,2.0452,75.5873,39.2329,14.9612,60.2685,46.1853,0.0
grok,S8,2,0,6,0.0,79.8204,47.12,7.366,64.703,59.9839,0.0
grok,S8,2,0,7,0.0,85.7987,56.7959,0.0,69.9176,76.2894,0.0
grok,S8,2,0,8,0.0,93.7774,67.9853,0.0,76.1378,94.6768,0.0
grok,S8,3,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
grok,S8,3,0,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
grok,S8,3,0,2,25.5728,67.066,32.6275,34.5646,48.4201,29.3307,0.0
grok,S8,3,0,3,18.4039,69.8052,32.302,28.9119,52.8289,31.3205,0.0
grok,S8,3,0,4,11.4044,72.437,34.4973,22.4694,56.5607,36.9427,0.0
grok,S8,3,0,5,2.0452,75.5873,39.2329,14.9612,60.2685,46.1853,0.0
grok,S8,3,0,6,0.0,79.8204,47.12,7.366,64.703,59.9839,0.0
grok,S8,3,0,7,0.0,85.7987,56.7959,0.0,69.9176,76.2894,0.0
grok,S8,3,0,8,0.0,93.7774,67.9853,0.0,76.1378,94.6768,0.0
grok,S8,4,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
grok,S8,4,0,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
grok,S8,4,0,2,25.5728,67.066,32.6275,34.5646,48.4201,29.3307,0.0
grok,S8,4,0,3,18.4039,69.8052,32.302,28.9119,52.8289,31.3205,0.0
grok,S8,4,0,4,11.4044,72.437,34.4973,22.4694,56.5607,36.9427,0.0
grok,S8,4,0,5,2.0452,75.5873,39.2329,14.9612,60.2685,46.1853,0.0
grok,S8,4,0,6,0.0,79.8204,47.12,7.366,64.703,59.9839,0.0
grok,S8,4,0,7,0.0,85.7987,56.7959,0.0,69.9176,76.2894,0.0
grok,S8,4,0,8,0.0,93.7774,67.9853,0.0,76.1378,94.6768,0.0
grok,S8,5,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
grok,S8,5,0,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
grok,S8,5,0,2,25.5728,67.066,32.6275,34.5646,48.4201,29.3307,0.0
grok,S8,5,0,3,18.4039,69.8052,32.302,28.9119,52.8289,31.3205,0.0
grok,S8,5,0,4,11.4044,72.437,34.4973,22.4694,56.5607,36.9427,0.0
grok,S8,5,0,5,2.0452,75.5873,39.2329,14.9612,60.2685,46.1853,0.0
grok,S8,5,0,6,0.0,79.8204,47.12,7.366,64.703,59.9839,0.0
grok,S8,5,0,7,0.0,85.7987,56.7959,0.0,69.9176,76.2894,0.0
grok,S8,5,0,8,0.0,93.7774,67.9853,0.0,76.1378,94.6768,0.0
grok,S8,6,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
grok,S8,6,0,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
grok,S8,6,0,2,25.5728,67.066,32.6275,34.5646,48.4201,29.3307,0.0
grok,S8,6,0,3,18.4039,69.8052,32.302,28.9119,52.8289,31.3205,0.0
grok,S8,6,0,4,11.4044,72.437,34.4973,22.4694,56.5607,36.9427,0.0
grok,S8,6,0,5,2.0452,75.5873,39.2329,14.9612,60.2685,46.1853,0.0
grok,S8,6,0,6,0.0,79.8204,47.12,7.366,64.703,59.9839,0.0
grok,S8,6,0,7,0.0,85.7987,56.7959,0.0,69.9176,76.2894,0.0
grok,S8,6,0,8,0.0,93.7774,67.9853,0.0,76.1378,94.6768,0.0
grok,S8,7,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
grok,S8,7,0,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
grok,S8,7,0,2,25.5728,67.066,32.6275,34.5646,48.4201,29.3307,0.0
grok,S8,7,0,3,18.4039,69.8052,32.302,28.9119,52.8289,31.3205,0.0
grok,S8,7,0,4,11.4044,72.437,34.4973,22.4694,56.5607,36.9427,0.0
grok,S8,7,0,5,2.0452,75.5873,39.2329,14.9612,60.2685,46.1853,0.0
grok,S8,7,0,6,0.0,79.8204,47.12,7.366,64.703,59.9839,0.0
grok,S8,7,0,7,0.0,85.7987,56.7959,0.0,69.9176,76.2894,0.0
grok,S8,7,0,8,0.0,93.7774,67.9853,0.0,76.1378,94.6768,0.0
grok,S8,8,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
grok,S8,8,0,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
grok,S8,8,0,2,25.5728,67.066,32.6275,34.5646,48.4201,29.3307,0.0
grok,S8,8,0,3,18.4039,69.8052,32.302,28.9119,52.8289,31.3205,0.0
grok,S8,8,0,4,11.4044,72.437,34.4973,22.4694,56.5607,36.9427,0.0
grok,S8,8,0,5,2.0452,75.5873,39.2329,14.9612,60.2685,46.1853,0.0
grok,S8,8,0,6,0.0,79.8204,47.12,7.366,64.703,59.9839,0.0
grok,S8,8,0,7,0.0,85.7987,56.7959,0.0,69.9176,76.2894,0.0
grok,S8,8,0,8,0.0,93.7774,67.9853,0.0,76.1378,94.6768,0.0
grok,S8,9,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
grok,S8,9,0,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
grok,S8,9,0,2,25.5728,67.066,32.6275,34.5646,48.4201,29.3307,0.0
grok,S8,9,0,3,18.4039,69.8052,32.302,28.9119,52.8289,31.3205,0.0
grok,S8,9,0,4,11.4044,72.437,34.4973,22.4694,56.5607,36.9427,0.0
grok,S8,9,0,5,2.0452,75.5873,39.2329,14.9612,60.2685,46.1853,0.0
grok,S8,9,0,6,0.0,79.8204,47.12,7.366,64.703,59.9839,0.0
grok,S8,9,0,7,0.0,85.7987,56.7959,0.0,69.9176,76.2894,0.0
grok,S8,9,0,8,0.0,93.7774,67.9853,0.0,76.1378,94.6768,0.0
grok,S8,10,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
grok,S8,10,0,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
grok,S8,10,0,2,25.5728,67.066,32.6275,34.5646,48.4201,29.3307,0.0
grok,S8,10,0,3,18.4039,69.8052,32.302,28.9119,52.8289,31.3205,0.0
grok,S8,10,0,4,11.4044,72.437,34.4973,22.4694,56.5607,36.9427,0.0
grok,S8,10,0,5,2.0452,75.5873,39.2329,14.9612,60.2685,46.1853,0.0
grok,S8,10,0,6,0.0,79.8204,47.12,7.366,64.703,59.9839,0.0
grok,S8,10,0,7,0.0,85.7987,56.7959,0.0,69.9176,76.2894,0.0
grok,S8,10,0,8,0.0,93.7774,67.9853,0.0,76.1378,94.6768,0.0
grok,S8,11,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
grok,S8,11,0,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
grok,S8,11,0,2,25.5728,67.066,32.6275,34.5646,48.4201,29.3307,0.0
grok,S8,11,0,3,18.4039,69.8052,32.302,28.9119,52.8289,31.3205,0.0
grok,S8,11,0,4,11.4044,72.437,34.4973,22.4694,56.5607,36.9427,0.0
grok,S8,11,0,5,2.0452,75.5873,39.2329,14.9612,60.2685,46.1853,0.0
grok,S8,11,0,6,0.0,79.8204,47.12,7.366,64.703,59.9839,0.0
grok,S8,11,0,7,0.0,85.7987,56.7959,0.0,69.9176,76.2894,0.0
grok,S8,11,0,8,0.0,93.7774,67.9853,0.0,76.1378,94.6768,0.0
grok,S8,12,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
grok,S8,12,0,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
grok,S8,12,0,2,25.5728,67.066,32.6275,34.5646,48.4201,29.3307,0.0
grok,S8,12,0,3,18.4039,69.8052,32.302,28.9119,52.8289,31.3205,0.0
grok,S8,12,0,4,11.4044,72.437,34.4973,22.4694,56.5607,36.9427,0.0
grok,S8,12,0,5,2.0452,75.5873,39.2329,14.9612,60.2685,46.1853,0.0
grok,S8,12,0,6,0.0,79.8204,47.12,7.366,64.703,59.9839,0.0
grok,S8,12,0,7,0.0,85.7987,56.7959,0.0,69.9176,76.2894,0.0
grok,S8,12,0,8,0.0,93.7774,67.9853,0.0,76.1378,94.6768,0.0
grok,S8,13,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
grok,S8,13,0,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
grok,S8,13,0,2,25.5728,67.066,32.6275,34.5646,48.4201,29.3307,0.0
grok,S8,13,0,3,18.4039,69.8052,32.302,28.9119,52.8289,31.3205,0.0
grok,S8,13,0,4,11.4044,72.437,34.4973,22.4694,56.5607,36.9427,0.0
grok,S8,13,0,5,2.0452,75.5873,39.2329,14.9612,60.2685,46.1853,0.0
grok,S8,13,0,6,0.0,79.8204,47.12,7.366,64.703,59.9839,0.0
grok,S8,13,0,7,0.0,85.7987,56.7959,0.0,69.9176,76.2894,0.0
grok,S8,13,0,8,0.0,93.7774,67.9853,0.0,76.1378,94.6768,0.0
grok,S8,14,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
grok,S8,14,0,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
grok,S8,14,0,2,25.5728,67.066,32.6275,34.5646,48.4201,29.3307,0.0
grok,S8,14,0,3,18.4039,69.8052,32.302,28.9119,52.8289,31.3205,0.0
grok,S8,14,0,4,11.4044,72.437,34.4973,22.4694,56.5607,36.9427,0.0
grok,S8,14,0,5,2.0452,75.5873,39.2329,14.9612,60.2685,46.1853,0.0
grok,S8,14,0,6,0.0,79.8204,47.12,7.366,64.703,59.9839,0.0
grok,S8,14,0,7,0.0,85.7987,56.7959,0.0,69.9176,76.2894,0.0
grok,S8,14,0,8,0.0,93.7774,67.9853,0.0,76.1378,94.6768,0.0
grok,S8,15,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
grok,S8,15,0,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
grok,S8,15,0,2,25.5728,67.066,32.6275,34.5646,48.4201,29.3307,0.0
grok,S8,15,0,3,18.4039,69.8052,32.302,28.9119,52.8289,31.3205,0.0
grok,S8,15,0,4,11.4044,72.437,34.4973,22.4694,56.5607,36.9427,0.0
grok,S8,15,0,5,2.0452,75.5873,39.2329,14.9612,60.2685,46.1853,0.0
