model,scenario,trial,success,turn,G,C,D,S,O,E,corruption
grok,S5,2,0,8,0.0,93.7774,67.9853,0.0,76.1378,94.6768,0.0
grok,S5,3,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
grok,S5,3,0,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
grok,S5,3,0,2,25.5728,67.066,32.6275,34.5646,48.4201,29.3307,0.0
grok,S5,3,0,3,18.4039,69.8052,32.302,28.9119,52.8289,31.3205,0.0
grok,S5,3,0,4,11.4044,72.437,34.4973,22.4694,56.5607,36.9427,0.0
grok,S5,3,0,5,2.0452,75.5873,39.2329,14.9612,60.2685,46.1853,0.0
grok,S5,3,0,6,0.0,79.8204,47.12,7.366,64.703,59.9839,0.0
grok,S5,3,0,7,0.0,85.7987,56.7959,0.0,69.9176,76.2894,0.0
grok,S5,3,0,8,0.0,93.7774,67.9853,0.0,76.1378,94.6768,0.0
grok,S5,4,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
grok,S5,4,0,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
grok,S5,4,0,2,25.5728,67.066,32.6275,34.5646,48.4201,29.3307,0.0
grok,S5,4,0,3,18.4039,69.8052,32.302,28.9119,52.8289,31.3205,0.0
grok,S5,4,0,4,11.4044,72.437,34.4973,22.4694,56.5607,36.9427,0.0
grok,S5,4,0,5,2.0452,75.5873,39.2329,14.9612,60.2685,46.1853,0.0
grok,S5,4,0,6,0.0,79.8204,47.12,7.366,64.703,59.9839,0.0
grok,S5,4,0,7,0.0,85.7987,56.7959,0.0,69.9176,76.2894,0.0
grok,S5,4,0,8,0.0,93.7774,67.9853,0.0,76.1378,94.6768,0.0
grok,S5,5,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
grok,S5,5,0,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
grok,S5,5,0,2,25.5728,67.066,32.6275,34.5646,48.4201,29.3307,0.0
grok,S5,5,0,3,18.4039,69.8052,32.302,28.9119,52.8289,31.3205,0.0
grok,S5,5,0,4,11.4044,72.437,34.4973,22.4694,56.5607,36.9427,0.0
grok,S5,5,0,5,2.0452,75.5873,39.2329,14.9612,60.2685,46.1853,0.0
grok,S5,5,0,6,0.0,79.8204,47.12,7.366,64.703,59.9839,0.0
grok,S5,5,0,7,0.0,85.7987,56.7959,0.0,69.9176,76.2894,0.0
grok,S5,5,0,8,0.0,93.7774,67.9853,0.0,76.1378,94.6768,0.0
grok,S5,6,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
grok,S5,6,0,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
grok,S5,6,0,2,25.5728,67.066,32.6275,34.5646,48.4201,29.3307,0.0
grok,S5,6,0,3,18.4039,69.8052,32.302,28.9119,52.8289,31.3205,0.0
grok,S5,6,0,4,11.4044,72.437,34.4973,22.4694,56.5607,36.9427,0.0
grok,S5,6,0,5,2.0452,75.5873,39.2329,14.9612,60.2685,46.1853,0.0
grok,S5,6,0,6,0.0,79.8204,47.12,7.366,64.703,59.9839,0.0
grok,S5,6,0,7,0.0,85.7987,56.7959,0.0,69.9176,76.2894,0.0
grok,S5,6,0,8,0.0,93.7774,67.9853,0.0,76.1378,94.6768,0.0
grok,S5,7,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
grok,S5,7,0,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
grok,S5,7,0,2,25.5728,67.066,32.6275,34.5646,48.4201,29.3307,0.0
grok,S5,7,0,3,18.4039,69.8052,32.302,28.9119,52.8289,31.3205,0.0
grok,S5,7,0,4,11.4044,72.437,34.4973,22.4694,56.5607,36.9427,0.0
grok,S5,7,0,5,2.0452,75.5873,39.2329,14.9612,60.2685,46.1853,0.0
grok,S5,7,0,6,0.0,79.8204,47.12,7.366,64.703,59.9839,0.0
grok,S5,7,0,7,0.0,85.7987,56.7959,0.0,69.9176,76.2894,0.0
grok,S5,7,0,8,0.0,93.7774,67.9853,0.0,76.1378,94.6768,0.0
grok,S5,8,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
grok,S5,8,0,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
grok,S5,8,0,2,25.5728,67.066,32.6275,34.5646,48.4201,29.3307,0.0
grok,S5,8,0,3,18.4039,69.8052,32.302,28.9119,52.8289,31.3205,0.0
grok,S5,8,0,4,11.4044,72.437,34.4973,22.4694,56.5607,36.9427,0.0
grok,S5,8,0,5,2.0452,75.5873,39.2329,14.9612,60.2685,46.1853,0.0
grok,S5,8,0,6,0.0,79.8204,47.12,7.366,64.703,59.9839,0.0
grok,S5,8,0,7,0.0,85.7987,56.7959,0.0,69.9176,76.2894,0.0
grok,S5,8,0,8,0.0,93.7774,67.9853,0.0,76.1378,94.6768,0.0
grok,S5,9,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
grok,S5,9,0,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
grok,S5,9,0,2,25.5728,67.066,32.6275,34.5646,48.4201,29.3307,0.0
grok,S5,9,0,3,18.4039,69.8052,32.302,28.9119,52.8289,31.3205,0.0
grok,S5,9,0,4,11.4044,72.437,34.4973,22.4694,56.5607,36.9427,0.0
grok,S5,9,0,5,2.0452,75.5873,39.2329,14.9612,60.2685,46.1853,0.0
grok,S5,9,0,6,0.0,79.8204,47.12,7.366,64.703,59.9839,0.0
grok,S5,9,0,7,0.0,85.7987,56.7959,0.0,69.9176,76.2894,0.0
grok,S5,9,0,8,0.0,93.7774,67.9853,0.0,76.1378,94.6768,0.0
grok,S5,10,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
grok,S5,10,0,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
grok,S5,10,0,2,25.5728,67.066,32.6275,34.5646,48.4201,29.3307,0.0
grok,S5,10,0,3,18.4039,69.8052,32.302,28.9119,52.8289,31.3205,0.0
grok,S5,10,0,4,11.4044,72.437,34.4973,22.4694,56.5607,36.9427,0.0
grok,S5,10,0,5,2.0452,75.5873,39.2329,14.9612,60.2685,46.1853,0.0
grok,S5,10,0,6,0.0,79.8204,47.12,7.366,64.703,59.9839,0.0
grok,S5,10,0,7,0.0,85.7987,56.7959,0.0,69.9176,76.2894,0.0
grok,S5,10,0,8,0.0,93.7774,67.9853,0.0,76.1378,94.6768,0.0
grok,S5,11,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
grok,S5,11,0,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
grok,S5,11,0,2,25.5728,67.066,32.6275,34.5646,48.4201,29.3307,0.0
grok,S5,11,0,3,18.4039,69.8052,32.302,28.9119,52.8289,31.3205,0.0
grok,S5,11,0,4,11.4044,72.437,34.4973,22.4694,56.5607,36.9427,0.0
grok,S5,11,0,5,2.0452,75.5873,39.2329,14.9612,60.2685,46.1853,0.0
grok,S5,11,0,6,0.0,79.8204,47.12,7.366,64.703,59.9839,0.0
grok,S5,11,0,7,0.0,85.7987,56.7959,0.0,69.9176,76.2894,0.0
grok,S5,11,0,8,0.0,93.7774,67.9853,0.0,76.1378,94.6768,0.0
grok,S5,12,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
grok,S5,12,0,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
grok,S5,12,0,2,25.5728,67.066,32.6275,34.5646,48.4201,29.3307,0.0
grok,S5,12,0,3,18.4039,69.8052,32.302,28.9119,52.8289,31.3205,0.0
grok,S5,12,0,4,11.4044,72.437,34.4973,22.4694,56.5607,36.9427,0.0
grok,S5,12,0,5,2.0452,75.5873,39.2329,14.9612,60.2685,46.1853,0.0
grok,S5,12,0,6,0.0,79.8204,47.12,7.366,64.703,59.9839,0.0
grok,S5,12,0,7,0.0,85.7987,56.7959,0.0,69.9176,76.2894,0.0
grok,S5,12,0,8,0.0,93.7774,67.9853,0.0,76.1378,94.6768,0.0
grok,S5,13,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
grok,S5,13,0,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
grok,S5,13,0,2,25.5728,67.066,32.6275,34.5646,48.4201,29.3307,0.0
grok,S5,13,0,3,18.4039,69.8052,32.302,28.9119,52.8289,31.3205,0.0
grok,S5,13,0,4,11.4044,72.437,34.4973,22.4694,56.5607,36.9427,0.0
grok,S5,13,0,5,2.0452,75.5873,39.2329,14.9612,60.2685,46.1853,0.0
grok,S5,13,0,6,0.0,79.8204,47.12,7.366,64.703,59.9839,0.0
grok,S5,13,0,7,0.0,85.7987,56.7959,0.0,69.9176,76.2894,0.0
grok,S5,13,0,8,0.0,93.7774,67.9853,0.0,76.1378,94.6768,0.0
grok,S5,14,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
grok,S5,14,0,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
grok,S5,14,0,2,25.5728,67.066,32.6275,34.5646,48.4201,29.3307,0.0
grok,S5,14,0,3,18.4039,69.8052,32.302,28.9119,52.8289,31.3205,0.0
grok,S5,14,0,4,11.4044,72.437,34.4973,22.4694,56.5607,36.9427,0.0
grok,S5,14,0,5,2.0452,75.5873,39.2329,14.9612,60.2685,46.1853,0.0
grok,S5,14,0,6,0.0,79.8204,47.12,7.366,64.703,59.9839,0.0
grok,S5,14,0,7,0.0,85.7987,56.7959,0.0,69.9176,76.2894,0.0
grok,S5,14,0,8,0.0,93.7774,67.9853,0.0,76.1378,94.6768,0.0
grok,S5,15,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
grok,S5,15,0,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
grok,S5,15,0,2,25.5728,67.066,32.6275,34.5646,48.4201,29.3307,0.0
grok,S5,15,0,3,18.4039,69.8052,32.302,28.9119,52.8289,31.3205,0.0
grok,S5,15,0,4,11.4044,72.437,34.4973,22.4694,56.5607,36.9427,0.0
grok,S5,15,0,5,2.0452,75.5873,39.2329,14.9612,60.2685,46.1853,0.0
grok,S5,15,0,6,0.0,79.8204,47.12,7.366,64.703,59.9839,0.0
grok,S5,15,0,7,0.0,85.7987,56.7959,0.0,69.9176,76.2894,0.0
grok,S5,15,0,8,0.0,93.7774,67.9853,0.0,76.1378,94.6768,0.0
grok,S5,16,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
grok,S5,16,0,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
grok,S5,16,0,2,25.5728,67.066,32.6275,34.5646,48.4201,29.3307,0.0
grok,S5,16,0,3,18.4039,69.8052,32.302,28.9119,52.8289,31.3205,0.0
grok,S5,16,0,4,11.4044,72.437,34.4973,22.4694,56.5607,36.9427,0.0
grok,S5,16,0,5,2.0452,75.5873,39.2329,14.9612,60.2685,46.1853,0.0
grok,S5,16,0,6,0.0,79.8204,47.12,7.366,64.703,59.9839,0.0
grok,S5,16,0,7,0.0,85.7987,56.7959,0.0,69.9176,76.2894,0.0
grok,S5,16,0,8,0.0,93.7774,67.9853,0.0,76.1378,94.6768,0.0
grok,S5,17,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
grok,S5,17,0,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
grok,S5,17,0,2,25.5728,67.066,32.6275,34.5646,48.4201,29.3307,0.0
grok,S5,17,0,3,18.4039,69.8052,32.302,28.9119,52.8289,31.3205,0.0
grok,S5,17,0,4,11.4044,72.437,34.4973,22.4694,56.5607,36.9427,0.0
grok,S5,17,0,5,2.0452,75.5873,39.2329,14.9612,60.2685,46.1853,0.0
grok,S5,17,0,6,0.0,79.8204,47.12,7.366,64.703,59.9839,0.0
grok,S5,17,0,7,0.0,85.7987,56.7959,0.0,69.9176,76.2894,0.0
grok,S5,17,0,8,0.0,93.7774,67.9853,0.0,76.1378,94.6768,0.0
grok,S5,18,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
grok,S5,18,0,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
grok,S5,18,0,2,25.5728,67.066,32.6275,34.5646,48.4201,29.3307,0.0
grok,S5,18,0,3,18.4039,69.8052,32.302,28.9119,52.8289,31.3205,0.0
grok,S5,18,0,4,11.4044,72.437,34.4973,22.4694,56.5607,36.9427,0.0
grok,S5,18,0,5,2.0452,75.5873,39.2329,14.9612,60.2685,46.1853,0.0
grok,S5,18,0,6,0.0,79.8204,47.12,7.366,64.703,59.9839,0.0
grok,S5,18,0,7,0.0,85.7987,56.7959,0.0,69.9176,76.2894,0.0
grok,S5,18,0,8,0.0,93.7774,67.9853,0.0,76.1378,94.6768,0.0
grok,S5,19,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
grok,S5,19,0,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
grok,S5,19,0,2,25.5728,67.066,32.6275,34.5646,48.4201,29.3307,0.0
grok,S5,19,0,3,18.4039,69.8052,32.302,28.9119,52.8289,31.3205,0.0
grok,S5,19,0,4,11.4044,72.437,34.4973,22.4694,56.5607,36.9427,0.0
grok,S5,19,0,5,2.0452,75.5873,39.2329,14.9612,60.2685,46.1853,0.0
grok,S5,19,0,6,0.0,79.8204,47.12,7.366,64.703,59.9839,0.0
grok,S5,19,0,7,0.0,85.7987,56.7959,0.0,69.9176,76.2894,0.0
grok,S5,19,0,8,0.0,93.7774,67.9853,0.0,76.1378,94.6768,0.0
grok,S5,20,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
grok,S5,20,0,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
grok,S5,20,0,2,25.5728,67.066,32.6275,34.5646,48.4201,29.3307,0.0
grok,S5,20,0,3,18.4039,69.8052,32.302,28.9119,52.8289,31.3205,0.0
grok,S5,20,0,4,11.4044,72.437,34.4973,22.4694,56.5607,36.9427,0.0
grok,S5,20,0,5,2.0452,75.5873,39.2329,14.9612,60.2685,46.1853,0.0
grok,S5,20,0,6,0.0,79.8204,47.12,7.366,64.703,59.9839,0.0
grok,S5,20,0,7,0.0,85.7987,56.7959,0.0,69.9176,76.2894,0.0
grok,S5,20,0,8,0.0,93.7774,67.9853,0.0,76.1378,94.6768,0.0
grok,S5,21,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
grok,S5,21,0,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
grok,S5,21,0,2,25.5728,67.066,32.6275,34.5646,48.4201,29.3307,0.0
grok,S5,21,0,3,18.4039,69.8052,32.302,28.9119,52.8289,31.3205,0.0
grok,S5,21,0,4,11.4044,72.437,34.4973,22.4694,56.5607,36.9427,0.0
grok,S5,21,0,5,2.0452,75.5873,39.2329,14.9612,60.2685,46.1853,0.0
grok,S5,21,0,6,0.0,79.8204,47.12,7.366,64.703,59.9839,0.0
grok,S5,21,0,7,0.0,85.7987,56.7959,0.0,69.9176,76.2894,0.0
grok,S5,21,0,8,0.0,93.7774,67.9853,0.0,76.1378,94.6768,0.0
grok,S5,22,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
grok,S5,22,0,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
grok,S5,22,0,2,25.5728,67.066,32.6275,34.5646,48.4201,29.3307,0.0
grok,S5,22,0,3,18.4039,69.8052,32.302,28.9119,52.8289,31.3205,0.0
grok,S5,22,0,4,11.4044,72.437,34.4973,22.4694,56.5607,36.9427,0.0
grok,S5,22,0,5,2.0452,75.5873,39.2329,14.9612,60.2685,46.1853,0.0
grok,S5,22,0,6,0.0,79.8204,47.12,7.366,64.703,59.9839,0.0
grok,S5,22,0,7,0.0,85.7987,56.7959,0.0,69.9176,76.2894,0.0
grok,S5,22,0,8,0.0,93.7774,67.9853,0.0,76.1378,94.6768,0.0
grok,S5,23,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
grok,S5,23,0,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
grok,S5,23,0,2,25.5728,67.066,32.6275,34.5646,48.4201,29.3307,0.0
grok,S5,23,0,3,18.4039,69.8052,32.302,28.9119,52.8289,31.3205,0.0
grok,S5,23,0,4,11.4044,72.437,34.4973,22.4694,56.5607,36.9427,0.0
grok,S5,23,0,5,2.0452,75.5873,39.2329,14.9612,60.2685,46.1853,0.0
grok,S5,23,0,6,0.0,79.8204,47.12,7.366,64.703,59.9839,0.0
grok,S5,23,0,7,0.0,85.7987,56.7959,0.0,69.9176,76.2894,0.0
grok,S5,23,0,8,0.0,93.7774,67.9853,0.0,76.1378,94.6768,0.0
grok,S5,24,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
grok,S5,24,0,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
grok,S5,24,0,2,25.5728,67.066,32.6275,34.5646,48.4201,29.3307,0.0
grok,S5,24,0,3,18.4039,69.8052,32.302,28.9119,52.8289,31.3205,0.0
grok,S5,24,0,4,11.4044,72.437,34.4973,22.4694,56.5607,36.9427,0.0
grok,S5,24,0,5,2.0452,75.5873,39.2329,14.9612,60.2685,46.1853,0.0
grok,S5,24,0,6,0.0,79.8204,47.12,7.366,64.703,59.9839,0.0
grok,S5,24,0,7,0.0,85.7987,56.7959,0.0,69.9176,76.2894,0.0
grok,S5,24,0,8,0.0,93.7774,67.9853,0.0,76.1378,94.6768,0.0
grok,S5,25,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
grok,S5,25,0,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
grok,S5,25,0,2,25.5728,67.066,32.6275,34.5646,48.4201,29.3307,0.0
grok,S5,25,0,3,18.4039,69.8052,32.302,28.9119,52.8289,31.3205,0.0
grok,S5,25,0,4,11.4044,72.437,34.4973,22.4694,56.5607,36.9427,0.0
grok,S5,25,0,5,2.0452,75.5873,39.2329,14.9612,60.2685,46.1853,0.0
grok,S5,25,0,6,0.0,79.8204,47.12,7.366,64.703,59.9839,0.0
grok,S5,25,0,7,0.0,85.7987,56.7959,0.0,69.9176,76.2894,0.0
grok,S5,25,0,8,0.0,93.7774,67.9853,0.0,76.1378,94.6768,0.0
grok,S5,26,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
grok,S5,26,0,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
grok,S5,26,0,2,25.5728,67.066,32.6275,34.5646,48.4201,29.3307,0.0
grok,S5,26,0,3,18.4039,69.8052,32.302,28.9119,52.8289,31.3205,0.0
grok,S5,26,0,4,11.4044,72.437,34.4973,22.4694,56.5607,36.9427,0.0
grok,S5,26,0,5,2.0452,75.5873,39.2329,14.9612,60.2685,46.1853,0.0
grok,S5,26,0,6,0.0,79.8204,47.12,7.366,64.703,59.9839,0.0
grok,S5,26,0,7,0.0,85.7987,56.7959,0.0,69.9176,76.2894,0.0
grok,S5,26,0,8,0.0,93.7774,67.9853,0.0,76.1378,94.6768,0.0
grok,S5,27,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
grok,S5,27,0,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
grok,S5,27,0,2,25.5728,67.066,32.6275,34.5646,48.4201,29.3307,0.0
grok,S5,27,0,3,18.4039,69.8052,32.302,28.9119,52.8289,31.3205,0.0
grok,S5,27,0,4,11.4044,72.437,34.4973,22.4694,56.5607,36.9427,0.0
grok,S5,27,0,5,2.0452,75.5873,39.2329,14.9612,60.2685,46.1853,0.0
grok,S5,27,0,6,0.0,79.8204,47.12,7.366,64.703,59.9839,0.0
grok,S5,27,0,7,0.0,85.7987,56.7959,0.0,69.9176,76.2894,0.0
grok,S5,27,0,8,0.0,93.7774,67.9853,0.0,76.1378,94.6768,0.0
grok,S5,28,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
grok,S5,28,0,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
grok,S5,28,0,2,25.5728,67.066,32.6275,34.5646,48.4201,29.3307,0.0
grok,S5,28,0,3,18.4039,69.8052,32.302,28.9119,52.8289,31.3205,0.0
grok,S5,28,0,4,11.4044,72.437,34.4973,22.4694,56.5607,36.9427,0.0
grok,S5,28,0,5,2.0452,75.5873,39.2329,14.9612,60.2685,46.1853,0.0
grok,S5,28,0,6,0.0,79.8204,47.12,7.366,64.703,59.9839,0.0
grok,S5,28,0,7,0.0,85.7987,56.7959,0.0,69.9176,76.2894,0.0
grok,S5,28,0,8,0.0,93.7774,67.9853,0.0,76.1378,94.6768,0.0
grok,S5,29,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
grok,S5,29,0,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
grok,S5,29,0,2,25.5728,67.066,32.6275,34.5646,48.4201,29.3307,0.0
grok,S5,29,0,3,18.4039,69.8052,32.302,28.9119,52.8289,31.3205,0.0
grok,S5,29,0,4,11.4044,72.437,34.4973,22.4694,56.5607,36.9427,0.0
grok,S5,29,0,5,2.0452,75.5873,39.2329,14.9612,60.2685,46.1853,0.0
grok,S5,29,0,6,0.0,79.8204,47.12,7.366,64.703,59.9839,0.0
grok,S5,29,0,7,0.0,85.7987,56.7959,0.0,69.9176,76.2894,0.0
grok,S5,29,0,8,0.0,93.7774,67.9853,0.0,76.1378,94.6768,0.0
grok,S5,30,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
grok,S5,30,0,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
grok,S5,30,0,2,25.5728,67.066,32.6275,34.5646,48.4201,29.3307,0.0
grok,S5,30,0,3,18.4039,69.8052,32.302,28.9119,52.8289,31.3205,0.0
grok,S5,30,0,4,11.4044,72.437,34.4973,22.4694,56.5607,36.9427,0.0
grok,S5,30,0,5,2.0452,75.5873,39.2329,14.9612,60.2685,46.1853,0.0
grok,S5,30,0,6,0.0,79.8204,47.12,7.366,64.703,59.9839,0.0
grok,S5,30,0,7,0.0,85.7987,56.7959,0.0,69.9176,76.2894,0.0
grok,S5,30,0,8,0.0,93.7774,67.9853,0.0,76.1378,94.6768,0.0
codex,S5,1,1,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
codex,S5,1,1,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
codex,S5,1,1,2,25.5728,67.066,32.6275,34.5646,48.4201,29.3307,0.0
codex,S5,1,1,3,18.4039,69.8052,32.302,28.9119,52.8289,31.3205,0.0
codex,S5,1,1,4,10.4044,73.687,36.9973,22.4694,57.3107,38.4427,0.0
codex,S5,1,1,5,0.4952,77.1123,41.8329,14.3737,61.306,48.4603,0.0
codex,S5,1,1,6,0.0,81.6804,50.0788,6.136,66.0774,63.2764,0.0
codex,S5,1,1,7,0.0,88.0978,59.949,0.0,71.4983,80.2492,0.0
codex,S5,1,1,8,0.0,96.5579,71.2914,0.0,78.2734,99.0613,0.0
codex,S5,2,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
codex,S5,2,1,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
codex,S5,2,1,2,23.0877,68.926,35.5962,33.2952,49.7995,32.6382,0.0
codex,S5,2,1,3,14.6661,72.1069,35.9662,26.7807,54.6575,36.0489,0.0
codex,S5,2,1,4,5.0966,76.5977,41.7755,19.1924,59.7582,45.1553,0.0
codex,S5,2,1,5,0.0,80.881,48.2459,11.108,64.6043,57.9052,0.0
codex,S5,2,1,6,0.0,86.658,57.2769,2.1225,70.1663,74.0955,0.0
codex,S5,3,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
codex,S5,3,1,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
codex,S5,3,1,2,23.0877,68.926,35.5962,33.2952,49.7995,32.6382,0.0
codex,S5,3,1,3,14.6661,72.1069,35.9662,26.7807,54.6575,36.0489,0.0
codex,S5,3,1,4,6.0966,75.3477,39.2755,19.1924,59.0082,43.6553,0.0
codex,S5,3,1,5,0.0,79.356,45.6459,11.6955,63.5668,55.6302,0.0
codex,S5,3,1,6,0.0,84.798,54.6281,3.0425,68.947,71.268,0.0
codex,S5,4,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
codex,S5,4,0,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
codex,S5,4,0,2,23.0877,68.926,35.5962,33.2952,49.7995,32.6382,0.0
codex,S5,4,0,3,14.6661,72.1069,35.9662,26.7807,54.6575,36.0489,0.0
codex,S5,4,0,4,6.0966,75.3477,39.2755,19.1924,59.0082,43.6553,0.0
codex,S5,4,0,5,0.0,79.356,45.6459,11.6955,63.5668,55.6302,0.0
codex,S5,4,0,6,0.0,84.798,54.6281,3.0425,68.947,71.268,0.0
codex,S5,4,0,7,0.0,92.1578,65.2362,0.0,74.917,89.1694,0.0
codex,S5,4,0,8,0.0,100.0,77.0835,0.0,82.9634,100.0,0.0
codex,S5,5,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
codex,S5,5,0,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
codex,S5,5,0,2,23.0877,68.926,35.5962,33.2952,49.7995,32.6382,0.0
codex,S5,5,0,3,14.6661,72.1069,35.9662,26.7807,54.6575,36.0489,0.0
codex,S5,5,0,4,6.0966,75.3477,39.2755,19.1924,59.0082,43.6553,0.0
codex,S5,5,0,5,0.0,79.356,45.6459,11.6955,63.5668,55.6302,0.0
codex,S5,5,0,6,0.0,84.798,54.6281,3.0425,68.947,71.268,0.0
codex,S5,5,0,7,0.0,92.1578,65.2362,0.0,74.917,89.1694,0.0
codex,S5,5,0,8,0.0,100.0,77.0835,0.0,82.9634,100.0,0.0
codex,S5,6,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
codex,S5,6,1,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
codex,S5,6,1,2,23.0877,68.926,35.5962,33.2952,49.7995,32.6382,0.0
codex,S5,7,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
codex,S5,7,1,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
codex,S5,7,1,2,22.0877,70.176,38.0962,33.2952,50.5495,34.1382,0.0
codex,S5,7,1,3,13.0661,73.6319,38.5662,26.1932,55.695,38.3239,0.0
codex,S5,7,1,4,3.6916,77.2077,42.2443,17.923,60.3876,46.9628,0.0
codex,S5,7,1,5,0.0,82.9076,51.794,9.6438,66.1374,61.8347,0.0
codex,S5,7,1,6,0.0,90.4797,63.5348,0.2985,72.7125,80.294,0.0
codex,S5,8,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
codex,S5,8,1,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
codex,S5,8,1,2,23.0877,68.926,35.5962,33.2952,49.7995,32.6382,0.0
codex,S5,9,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
codex,S5,9,1,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
codex,S5,9,1,2,23.0877,68.926,35.5962,33.2952,49.7995,32.6382,0.0
codex,S5,9,1,3,14.6661,72.1069,35.9662,26.7807,54.6575,36.0489,0.0
codex,S5,9,1,4,5.0966,76.5977,41.7755,19.1924,59.7582,45.1553,0.0
codex,S5,9,1,5,0.0,80.881,48.2459,11.108,64.6043,57.9052,0.0
codex,S5,9,1,6,0.0,86.658,57.2769,2.1225,70.1663,74.0955,0.0
codex,S5,10,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
codex,S5,10,1,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
codex,S5,10,1,2,23.0877,68.926,35.5962,33.2952,49.7995,32.6382,0.0
codex,S5,10,1,3,14.6661,72.1069,35.9662,26.7807,54.6575,36.0489,0.0
codex,S5,10,1,4,6.0966,75.3477,39.2755,19.1924,59.0082,43.6553,0.0
codex,S5,11,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
