model,scenario,trial,success,turn,G,C,D,S,O,E,corruption
deepseek,S7,6,0,2,21.4877,70.451,38.1962,32.7077,50.837,34.9133,0.0
deepseek,S7,6,0,3,12.1811,73.9669,38.9349,25.5113,56.0369,39.3564,0.0
deepseek,S7,6,0,4,2.4831,77.6493,42.9396,17.0612,60.8368,48.3837,0.0
deepseek,S7,6,0,5,0.0,83.5167,52.8993,8.5499,66.7519,63.8055,0.0
deepseek,S7,6,0,6,0.0,90.0855,62.3416,0.0,72.6602,81.0314,0.0
deepseek,S7,6,0,7,0.0,98.6643,73.6021,0.0,79.4175,100.0,0.0
deepseek,S7,6,0,8,0.0,100.0,85.9282,0.0,88.9549,100.0,0.0
deepseek,S7,7,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
deepseek,S7,7,1,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
deepseek,S7,7,1,2,21.4877,70.451,38.1962,32.7077,50.837,34.9133,0.0
deepseek,S7,7,1,3,12.1811,73.9669,38.9349,25.5113,56.0369,39.3564,0.0
deepseek,S7,7,1,4,2.4831,77.6493,42.9396,17.0612,60.8368,48.3837,0.0
deepseek,S7,7,1,5,0.0,82.2667,50.3993,8.5499,66.0019,62.3055,0.0
deepseek,S7,7,1,6,0.0,89.8105,62.4416,0.0,72.4727,80.5564,0.0
deepseek,S7,7,1,7,0.0,99.6293,76.1121,0.0,79.9131,100.0,0.0
deepseek,S7,7,1,8,0.0,100.0,90.6582,0.0,90.1262,100.0,3.5
deepseek,S7,8,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
deepseek,S7,8,1,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
deepseek,S7,8,1,2,21.4877,70.451,38.1962,32.7077,50.837,34.9133,0.0
deepseek,S7,8,1,3,12.1811,73.9669,38.9349,25.5113,56.0369,39.3564,0.0
deepseek,S7,8,1,4,2.4831,77.6493,42.9396,17.0612,60.8368,48.3837,0.0
deepseek,S7,8,1,5,0.0,82.2667,50.3993,8.5499,66.0019,62.3055,0.0
deepseek,S7,8,1,6,0.0,88.5605,59.9416,0.0,71.7227,79.0564,0.0
deepseek,S7,8,1,7,0.0,96.8543,71.2121,0.0,78.2256,98.1146,0.0
deepseek,S7,8,1,8,0.0,100.0,86.0271,0.0,88.3147,100.0,0.0
deepseek,S7,9,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
deepseek,S7,9,1,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
deepseek,S7,9,1,2,21.4877,70.451,38.1962,32.7077,50.837,34.9133,0.0
deepseek,S7,9,1,3,12.1811,73.9669,38.9349,25.5113,56.0369,39.3564,0.0
deepseek,S7,9,1,4,1.4831,78.8993,45.4396,17.0612,61.5868,49.8837,0.0
deepseek,S7,9,1,5,0.0,85.0417,55.4993,7.9624,67.7894,66.0805,0.0
deepseek,S7,9,1,6,0.0,91.9455,64.9904,0.0,73.8796,83.8589,0.0
deepseek,S7,9,1,7,0.0,100.0,76.3223,0.0,81.0195,100.0,0.0
deepseek,S7,9,1,8,0.0,100.0,90.8739,0.0,91.0665,100.0,3.5
deepseek,S7,10,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
deepseek,S7,10,1,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
deepseek,S7,10,1,2,21.4877,70.451,38.1962,32.7077,50.837,34.9133,0.0
deepseek,S7,10,1,3,12.1811,73.9669,38.9349,25.5113,56.0369,39.3564,0.0
deepseek,S7,10,1,4,2.4831,77.6493,42.9396,17.0612,60.8368,48.3837,0.0
deepseek,S7,10,1,5,0.0,82.2667,50.3993,8.5499,66.0019,62.3055,0.0
deepseek,S7,10,1,6,0.0,88.5605,59.9416,0.0,71.7227,79.0564,0.0
deepseek,S7,10,1,7,0.0,96.8543,71.2121,0.0,78.2256,98.1146,0.0
deepseek,S7,10,1,8,0.0,100.0,86.0271,0.0,88.3147,100.0,0.0
deepseek,S7,11,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
deepseek,S7,11,1,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
deepseek,S7,11,1,2,23.0877,68.926,35.5962,33.2952,49.7995,32.6382,0.0
deepseek,S7,11,1,3,14.6661,72.1069,35.9662,26.7807,54.6575,36.0489,0.0
deepseek,S7,11,1,4,6.0966,75.3477,39.2755,19.1924,59.0082,43.6553,0.0
deepseek,S7,11,1,5,0.0,79.356,45.6459,11.6955,63.5668,55.6302,0.0
deepseek,S7,11,1,6,0.0,84.798,54.6281,3.0425,68.947,71.268,0.0
deepseek,S7,11,1,7,0.0,92.1578,65.2362,0.0,74.917,89.1694,0.0
deepseek,S7,11,1,8,0.0,100.0,79.5835,0.0,83.7134,100.0,0.0
deepseek,S7,12,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
deepseek,S7,12,1,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
deepseek,S7,12,1,2,21.4877,70.451,38.1962,32.7077,50.837,34.9133,0.0
deepseek,S7,12,1,3,11.1811,75.2169,41.4349,25.5113,56.7869,40.8564,0.0
deepseek,S7,12,1,4,0.9331,79.1743,45.5396,16.4737,61.8743,50.6587,0.0
deepseek,S7,12,1,5,0.0,84.1267,53.358,7.3199,67.3763,65.598,0.0
deepseek,S7,12,1,6,0.0,90.8596,63.0948,0.0,73.3035,83.0163,0.0
deepseek,S7,12,1,7,0.0,99.6348,74.5182,0.0,80.3612,100.0,0.0
deepseek,S7,12,1,8,0.0,100.0,89.3039,0.0,90.507,100.0,0.0
deepseek,S7,13,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
deepseek,S7,13,1,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
deepseek,S7,13,1,2,22.0877,70.176,38.0962,33.2952,50.5495,34.1382,0.0
deepseek,S7,13,1,3,13.0661,73.6319,38.5662,26.1932,55.695,38.3239,0.0
deepseek,S7,13,1,4,3.6916,77.2077,42.2443,17.923,60.3876,46.9628,0.0
deepseek,S7,13,1,5,0.0,81.6576,49.294,9.6438,65.3874,60.3347,0.0
deepseek,S7,13,1,6,0.0,87.7047,58.6348,0.686,71.025,76.819,0.0
deepseek,S7,13,1,7,0.0,95.7296,69.7233,0.0,77.3223,95.6589,0.0
deepseek,S7,13,1,8,0.0,100.0,84.4037,0.0,87.0557,100.0,0.0
deepseek,S7,14,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
deepseek,S7,14,1,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
deepseek,S7,14,1,2,21.4877,70.451,38.1962,32.7077,50.837,34.9133,0.0
deepseek,S7,14,1,3,12.1811,73.9669,38.9349,25.5113,56.0369,39.3564,0.0
deepseek,S7,14,1,4,2.4831,77.6493,42.9396,17.0612,60.8368,48.3837,0.0
deepseek,S7,14,1,5,0.0,82.2667,50.3993,8.5499,66.0019,62.3055,0.0
deepseek,S7,14,1,6,0.0,89.8105,62.4416,0.0,72.4727,80.5564,0.0
deepseek,S7,14,1,7,0.0,99.6293,76.1121,0.0,79.9131,100.0,0.0
deepseek,S7,14,1,8,0.0,100.0,90.6582,0.0,90.1262,100.0,3.5
deepseek,S7,15,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
deepseek,S7,15,1,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
deepseek,S7,15,1,2,23.0877,68.926,35.5962,33.2952,49.7995,32.6382,0.0
deepseek,S7,15,1,3,13.6661,73.3569,38.4662,26.7807,55.4075,37.5489,0.0
deepseek,S7,15,1,4,4.5466,76.8727,41.8755,18.6049,60.0457,45.9303,0.0
deepseek,S7,15,1,5,0.0,81.216,48.6047,10.4655,64.9412,58.9227,0.0
deepseek,S7,15,1,6,0.0,86.5971,56.7813,1.505,70.2277,74.6279,0.0
deepseek,S7,15,1,7,0.0,94.3283,67.7361,0.0,76.3701,93.0714,0.0
deepseek,S7,15,1,8,0.0,100.0,82.3157,0.0,85.7289,100.0,0.0
deepseek,S7,16,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
deepseek,S7,16,1,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
deepseek,S7,16,1,2,20.4877,71.701,40.6962,32.7077,51.587,36.4133,0.0
deepseek,S7,16,1,3,10.5811,75.4918,41.5349,24.9238,57.0744,41.6314,0.0
deepseek,S7,16,1,4,0.0781,79.5093,45.9084,15.7918,62.2162,51.6912,0.0
deepseek,S7,16,1,5,0.0,84.5683,54.0474,6.4982,67.8225,67.01,0.0
deepseek,S7,16,1,6,0.0,91.4672,63.9483,0.0,73.8008,84.6074,0.0
deepseek,S7,16,1,7,0.0,100.0,77.9635,0.0,81.8522,100.0,0.0
deepseek,S7,16,1,8,0.0,100.0,92.269,0.0,91.7743,100.0,3.5
deepseek,S7,17,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
deepseek,S7,17,1,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
deepseek,S7,17,1,2,21.4877,70.451,38.1962,32.7077,50.837,34.9133,0.0
deepseek,S7,17,1,3,12.1811,73.9669,38.9349,25.5113,56.0369,39.3564,0.0
deepseek,S7,17,1,4,2.4831,77.6493,42.9396,17.0612,60.8368,48.3837,0.0
deepseek,S7,17,1,5,0.0,82.2667,50.3993,8.5499,66.0019,62.3055,0.0
deepseek,S7,17,1,6,0.0,89.8105,62.4416,0.0,72.4727,80.5564,0.0
deepseek,S7,17,1,7,0.0,99.6293,76.1121,0.0,79.9131,100.0,0.0
deepseek,S7,17,1,8,0.0,100.0,90.6582,0.0,90.1262,100.0,3.5
deepseek,S7,18,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
deepseek,S7,18,1,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
deepseek,S7,18,1,2,21.4877,70.451,38.1962,32.7077,50.837,34.9133,0.0
deepseek,S7,18,1,3,12.1811,73.9669,38.9349,25.5113,56.0369,39.3564,0.0
deepseek,S7,18,1,4,2.4831,77.6493,42.9396,17.0612,60.8368,48.3837,0.0
deepseek,S7,18,1,5,0.0,83.5167,52.8993,8.5499,66.7519,63.8055,0.0
deepseek,S7,18,1,6,0.0,90.0855,62.3416,0.0,72.6602,81.0314,0.0
deepseek,S7,18,1,7,0.0,98.6643,73.6021,0.0,79.4175,100.0,0.0
deepseek,S7,18,1,8,0.0,100.0,88.4282,0.0,89.7049,100.0,0.0
deepseek,S7,19,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
deepseek,S7,19,0,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
deepseek,S7,19,0,2,21.4877,70.451,38.1962,32.7077,50.837,34.9133,0.0
deepseek,S7,19,0,3,12.1811,73.9669,38.9349,25.5113,56.0369,39.3564,0.0
deepseek,S7,19,0,4,2.4831,77.6493,42.9396,17.0612,60.8368,48.3837,0.0
deepseek,S7,19,0,5,0.0,82.2667,50.3993,8.5499,66.0019,62.3055,0.0
deepseek,S7,19,0,6,0.0,88.5605,59.9416,0.0,71.7227,79.0564,0.0
deepseek,S7,19,0,7,0.0,96.8543,71.2121,0.0,78.2256,98.1146,0.0
deepseek,S7,19,0,8,0.0,100.0,83.5271,0.0,87.5647,100.0,0.0
deepseek,S7,20,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
deepseek,S7,20,1,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
deepseek,S7,20,1,2,23.0877,68.926,35.5962,33.2952,49.7995,32.6382,0.0
deepseek,S7,20,1,3,14.6661,72.1069,35.9662,26.7807,54.6575,36.0489,0.0
deepseek,S7,20,1,4,6.0966,75.3477,39.2755,19.1924,59.0082,43.6553,0.0
deepseek,S7,20,1,5,0.0,79.356,45.6459,11.6955,63.5668,55.6302,0.0
deepseek,S7,20,1,6,0.0,84.798,54.6281,3.0425,68.947,71.268,0.0
deepseek,S7,20,1,7,0.0,92.1578,65.2362,0.0,74.917,89.1694,0.0
deepseek,S7,20,1,8,0.0,100.0,79.5835,0.0,83.7134,100.0,0.0
deepseek,S7,21,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
deepseek,S7,21,1,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
deepseek,S7,21,1,2,23.0877,68.926,35.5962,33.2952,49.7995,32.6382,0.0
deepseek,S7,21,1,3,14.6661,72.1069,35.9662,26.7807,54.6575,36.0489,0.0
deepseek,S7,21,1,4,6.0966,75.3477,39.2755,19.1924,59.0082,43.6553,0.0
deepseek,S7,21,1,5,0.0,79.356,45.6459,11.6955,63.5668,55.6302,0.0
deepseek,S7,21,1,6,0.0,84.798,54.6281,3.0425,68.947,71.268,0.0
deepseek,S7,21,1,7,0.0,92.1578,65.2362,0.0,74.917,89.1694,0.0
deepseek,S7,21,1,8,0.0,100.0,79.5835,0.0,83.7134,100.0,0.0
deepseek,S7,22,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
deepseek,S7,22,1,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
deepseek,S7,22,1,2,21.4877,70.451,38.1962,32.7077,50.837,34.9133,0.0
deepseek,S7,22,1,3,12.1811,73.9669,38.9349,25.5113,56.0369,39.3564,0.0
deepseek,S7,22,1,4,2.4831,77.6493,42.9396,17.0612,60.8368,48.3837,0.0
deepseek,S7,22,1,5,0.0,82.2667,50.3993,8.5499,66.0019,62.3055,0.0
deepseek,S7,22,1,6,0.0,88.5605,59.9416,0.0,71.7227,79.0564,0.0
deepseek,S7,22,1,7,0.0,98.1043,73.7121,0.0,78.9756,99.6146,0.0
deepseek,S7,22,1,8,0.0,100.0,88.4271,0.0,89.2522,100.0,0.0
deepseek,S7,23,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
deepseek,S7,23,1,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
deepseek,S7,23,1,2,23.0877,68.926,35.5962,33.2952,49.7995,32.6382,0.0
deepseek,S7,23,1,3,14.6661,72.1069,35.9662,26.7807,54.6575,36.0489,0.0
deepseek,S7,23,1,4,6.0966,75.3477,39.2755,19.1924,59.0082,43.6553,0.0
deepseek,S7,23,1,5,0.0,79.356,45.6459,11.6955,63.5668,55.6302,0.0
deepseek,S7,23,1,6,0.0,84.798,54.6281,3.0425,68.947,71.268,0.0
deepseek,S7,23,1,7,0.0,92.1578,65.2362,0.0,74.917,89.1694,0.0
deepseek,S7,23,1,8,0.0,100.0,79.5835,0.0,83.7134,100.0,0.0
deepseek,S7,24,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
deepseek,S7,24,1,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
deepseek,S7,24,1,2,23.0877,68.926,35.5962,33.2952,49.7995,32.6382,0.0
deepseek,S7,24,1,3,14.6661,72.1069,35.9662,26.7807,54.6575,36.0489,0.0
deepseek,S7,24,1,4,6.0966,75.3477,39.2755,19.1924,59.0082,43.6553,0.0
deepseek,S7,24,1,5,0.0,79.356,45.6459,11.6955,63.5668,55.6302,0.0
deepseek,S7,24,1,6,0.0,84.798,54.6281,3.0425,68.947,71.268,0.0
deepseek,S7,24,1,7,0.0,93.4078,67.7362,0.0,75.667,90.6694,0.0
deepseek,S7,24,1,8,0.0,100.0,81.9835,0.0,84.6509,100.0,0.0
deepseek,S7,25,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
deepseek,S7,25,1,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
deepseek,S7,25,1,2,23.0877,68.926,35.5962,33.2952,49.7995,32.6382,0.0
deepseek,S7,25,1,3,14.6661,72.1069,35.9662,26.7807,54.6575,36.0489,0.0
deepseek,S7,25,1,4,6.0966,75.3477,39.2755,19.1924,59.0082,43.6553,0.0
deepseek,S7,25,1,5,0.0,79.356,45.6459,11.6955,63.5668,55.6302,0.0
deepseek,S7,25,1,6,0.0,84.798,54.6281,3.0425,68.947,71.268,0.0
deepseek,S7,25,1,7,0.0,92.1578,65.2362,0.0,74.917,89.1694,0.0
deepseek,S7,25,1,8,0.0,100.0,79.5835,0.0,83.7134,100.0,0.0
deepseek,S7,26,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
deepseek,S7,26,1,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
deepseek,S7,26,1,2,21.4877,70.451,38.1962,32.7077,50.837,34.9133,0.0
deepseek,S7,26,1,3,12.1811,73.9669,38.9349,25.5113,56.0369,39.3564,0.0
deepseek,S7,26,1,4,2.4831,77.6493,42.9396,17.0612,60.8368,48.3837,0.0
deepseek,S7,26,1,5,0.0,82.2667,50.3993,8.5499,66.0019,62.3055,0.0
deepseek,S7,26,1,6,0.0,88.5605,59.9416,0.0,71.7227,79.0564,0.0
deepseek,S7,26,1,7,0.0,98.1043,73.7121,0.0,78.9756,99.6146,0.0
deepseek,S7,26,1,8,0.0,100.0,88.4271,0.0,89.2522,100.0,0.0
deepseek,S7,27,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
deepseek,S7,27,0,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
deepseek,S7,27,0,2,21.4877,70.451,38.1962,32.7077,50.837,34.9133,0.0
deepseek,S7,27,0,3,12.1811,73.9669,38.9349,25.5113,56.0369,39.3564,0.0
deepseek,S7,27,0,4,2.4831,77.6493,42.9396,17.0612,60.8368,48.3837,0.0
deepseek,S7,27,0,5,0.0,83.5167,52.8993,8.5499,66.7519,63.8055,0.0
deepseek,S7,27,0,6,0.0,90.0855,62.3416,0.0,72.6602,81.0314,0.0
deepseek,S7,27,0,7,0.0,99.9143,76.1021,0.0,80.1675,100.0,0.0
deepseek,S7,27,0,8,0.0,100.0,90.6782,0.0,90.3424,100.0,3.5
deepseek,S7,28,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
deepseek,S7,28,1,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
deepseek,S7,28,1,2,21.4877,70.451,38.1962,32.7077,50.837,34.9133,0.0
deepseek,S7,28,1,3,12.1811,73.9669,38.9349,25.5113,56.0369,39.3564,0.0
deepseek,S7,28,1,4,2.4831,77.6493,42.9396,17.0612,60.8368,48.3837,0.0
deepseek,S7,28,1,5,0.0,82.2667,50.3993,8.5499,66.0019,62.3055,0.0
deepseek,S7,28,1,6,0.0,88.5605,59.9416,0.0,71.7227,79.0564,0.0
deepseek,S7,28,1,7,0.0,98.1043,73.7121,0.0,78.9756,99.6146,0.0
deepseek,S7,28,1,8,0.0,100.0,88.4271,0.0,89.2522,100.0,0.0
deepseek,S7,29,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
deepseek,S7,29,1,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
deepseek,S7,29,1,2,20.4877,71.701,40.6962,32.7077,51.587,36.4133,0.0
deepseek,S7,29,1,3,10.5811,75.4918,41.5349,24.9238,57.0744,41.6314,0.0
deepseek,S7,29,1,4,0.0781,79.5093,45.9084,15.7918,62.2162,51.6912,0.0
deepseek,S7,29,1,5,0.0,84.5683,54.0474,6.4982,67.8225,67.01,0.0
deepseek,S7,29,1,6,0.0,92.7172,66.4483,0.0,74.5508,86.1074,0.0
deepseek,S7,29,1,7,0.0,100.0,77.8635,0.0,82.0397,100.0,0.0
deepseek,S7,29,1,8,0.0,100.0,92.184,0.0,91.9337,100.0,3.5
deepseek,S7,30,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
deepseek,S7,30,1,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
deepseek,S7,30,1,2,21.4877,70.451,38.1962,32.7077,50.837,34.9133,0.0
deepseek,S7,30,1,3,12.1811,73.9669,38.9349,25.5113,56.0369,39.3564,0.0
deepseek,S7,30,1,4,2.4831,77.6493,42.9396,17.0612,60.8368,48.3837,0.0
deepseek,S7,30,1,5,0.0,82.2667,50.3993,8.5499,66.0019,62.3055,0.0
deepseek,S7,30,1,6,0.0,88.5605,59.9416,0.0,71.7227,79.0564,0.0
deepseek,S7,30,1,7,0.0,96.8543,71.2121,0.0,78.2256,98.1146,0.0
deepseek,S7,30,1,8,0.0,100.0,86.0271,0.0,88.3147,100.0,0.0
gemini,S7,1,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
gemini,S7,1,0,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
gemini,S7,1,0,2,20.4877,71.701,40.6962,32.7077,51.587,36.4133,0.0
gemini,S7,1,0,3,9.5811,76.7418,44.0349,24.9238,57.8244,43.1314,0.0
gemini,S7,1,0,4,0.0,82.2843,51.0084,15.2043,64.0037,55.4662,0.0
gemini,S7,1,0,5,0.0,89.2033,61.6118,5.1751,70.7372,73.3359,0.0
gemini,S7,1,0,6,0.0,98.2778,74.1064,0.0,78.0288,94.0169,0.0
gemini,S7,1,0,7,0.0,100.0,88.2199,0.0,87.3279,100.0,0.0
gemini,S7,1,0,8,0.0,100.0,100.0,0.0,96.4287,100.0,3.5
gemini,S7,2,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
gemini,S7,2,1,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
gemini,S7,2,1,2,20.4877,71.701,40.6962,32.7077,51.587,36.4133,0.0
gemini,S7,2,1,3,10.9811,74.9918,40.5349,24.9238,56.7744,41.0314,0.0
gemini,S7,2,1,4,0.0,80.1493,47.3684,16.0268,62.5512,52.2812,0.0
gemini,S7,2,1,5,0.0,86.5993,57.9035,6.4631,69.0301,69.3774,0.0
gemini,S7,2,1,6,0.0,95.1675,70.1694,0.0,76.0437,89.2218,0.0
gemini,S7,3,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
gemini,S7,3,1,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
gemini,S7,4,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
gemini,S7,5,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
gemini,S7,5,0,1,31.34,64.765,37.935,39.8475,43.1225,32.59,0.0
gemini,S7,5,0,2,23.9727,68.591,35.2275,33.9771,49.4576,31.6058,0.0
gemini,S7,5,0,3,15.9189,71.6652,35.2708,27.6425,54.2083,34.628,0.0
gemini,S7,5,0,4,8.1909,74.2386,37.1615,20.3382,58.0892,41.0711,0.0
gemini,S7,5,0,5,0.0,79.138,45.4462,11.944,63.0386,53.4506,0.0
gemini,S7,5,0,6,0.0,85.6139,56.6937,3.3811,68.8618,70.7511,0.0
gemini,S7,5,0,7,0.0,94.297,69.4881,0.0,75.559,90.6486,0.0
gemini,S7,5,0,8,0.0,100.0,83.5594,0.0,84.5548,100.0,0.0
gemini,S7,6,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
gemini,S7,6,0,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
gemini,S7,6,0,2,20.4877,71.701,40.6962,32.7077,51.587,36.4133,0.0
gemini,S7,6,0,3,9.5811,76.7418,44.0349,24.9238,57.8244,43.1314,0.0
gemini,S7,6,0,4,0.0,82.2843,51.0084,15.2043,64.0037,55.4662,0.0
gemini,S7,6,0,5,0.0,89.2033,61.6118,5.1751,70.7372,73.3359,0.0
gemini,S7,6,0,6,0.0,98.2778,74.1064,0.0,78.0288,94.0169,0.0
gemini,S7,6,0,7,0.0,100.0,88.2199,0.0,87.3279,100.0,0.0
gemini,S7,6,0,8,0.0,100.0,100.0,0.0,96.4287,100.0,3.5
gemini,S7,7,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
gemini,S7,7,1,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
gemini,S7,8,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
gemini,S7,9,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
gemini,S7,9,0,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
gemini,S7,9,0,2,20.4877,71.701,40.6962,32.7077,51.587,36.4133,0.0
gemini,S7,9,0,3,10.9811,74.9918,40.5349,24.9238,56.7744,41.0314,0.0
gemini,S7,9,0,4,0.0,80.1493,47.3684,16.0268,62.5512,52.2812,0.0
gemini,S7,9,0,5,0.0,86.5993,57.9035,6.4631,69.0301,69.3774,0.0
gemini,S7,9,0,6,0.0,95.1675,70.1694,0.0,76.0437,89.2218,0.0
gemini,S7,9,0,7,0.0,100.0,84.0829,0.0,84.6815,100.0,0.0
gemini,S7,9,0,8,0.0,100.0,97.4704,0.0,94.1793,100.0,3.5
gemini,S7,10,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
gemini,S7,10,0,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
gemini,S7,10,0,2,20.4877,71.701,40.6962,32.7077,51.587,36.4133,0.0
gemini,S7,10,0,3,9.5811,76.7418,44.0349,24.9238,57.8244,43.1314,0.0
gemini,S7,10,0,4,0.0,82.2843,51.0084,15.2043,64.0037,55.4662,0.0
gemini,S7,10,0,5,0.0,89.2033,61.6118,5.1751,70.7372,73.3359,0.0
gemini,S7,10,0,6,0.0,98.2778,74.1064,0.0,78.0288,94.0169,0.0
gemini,S7,10,0,7,0.0,100.0,88.2199,0.0,87.3279,100.0,0.0
gemini,S7,10,0,8,0.0,100.0,97.4869,0.0,95.3787,100.0,3.5
gemini,S7,11,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
gemini,S7,11,0,1,31.34,64.765,37.935,39.8475,43.1225,32.59,0.0
gemini,S7,11,0,2,23.9727,68.591,35.2275,33.9771,49.4576,31.6058,0.0
gemini,S7,11,0,3,15.9189,71.6652,35.2708,27.6425,54.2083,34.628,0.0
gemini,S7,11,0,4,6.7909,75.9886,40.6615,20.3382,59.1392,43.1711,0.0
gemini,S7,11,0,5,0.0,79.523,45.5862,11.1215,63.4411,54.5356,0.0
gemini,S7,11,0,6,0.0,84.3329,53.542,2.6356,68.2064,69.8446,0.0
gemini,S7,11,0,7,0.0,92.7382,66.6649,0.0,74.6715,89.2031,0.0
gemini,S7,11,0,8,0.0,100.0,77.3593,0.0,82.4614,100.0,0.0
gemini,S7,12,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
gemini,S7,13,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
gemini,S7,14,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
gemini,S7,14,0,1,31.14,64.54,37.035,39.26,43.11,32.765,0.0
gemini,S7,14,0,2,22.7277,69.566,37.0562,33.5302,50.1345,33.2282,0.0
gemini,S7,14,0,3,13.0601,74.1378,39.8787,26.7009,55.8932,38.5009,0.0
gemini,S7,14,0,4,2.5871,79.062,45.8786,18.188,61.4436,48.8464,0.0
gemini,S7,14,0,5,0.0,85.1283,55.4515,9.0845,67.5753,64.732,0.0
gemini,S7,14,0,6,0.0,93.1338,67.2113,0.0,74.4023,83.966,0.0
gemini,S7,14,0,7,0.0,100.0,80.8396,0.0,82.2351,100.0,0.0
gemini,S7,14,0,8,0.0,100.0,94.7137,0.0,92.0999,100.0,3.5
gemini,S7,15,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
gemini,S7,15,0,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
gemini,S7,15,0,2,25.5728,67.066,32.6275,34.5646,48.4201,29.3307,0.0
gemini,S7,15,0,3,18.4039,69.8052,32.302,28.9119,52.8289,31.3205,0.0
gemini,S7,15,0,4,11.4044,72.437,34.4973,22.4694,56.5607,36.9427,0.0
gemini,S7,15,0,5,2.0452,75.5873,39.2329,14.9612,60.2685,46.1853,0.0
gemini,S7,15,0,6,0.0,79.8204,47.12,7.366,64.703,59.9839,0.0
gemini,S7,15,0,7,0.0,85.7987,56.7959,0.0,69.9176,76.2894,0.0
gemini,S7,15,0,8,0.0,93.7774,67.9853,0.0,76.1378,94.6768,0.0
gemini,S7,16,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
